OrderDate,Category,Region,CustomerSegment,Channel,Price,Quantity,Discount,Revenue,Rating,Age,Month,Quarter,Year
2024-12-14,Books,North,New,Online,31.52,3,0.0,94.56,4.7,18,2024-12,2024Q4,2024
2024-12-15,Electronics,West,VIP,Online,163.32,4,0.0,653.28,3.5,55,2024-12,2024Q4,2024
2024-12-15,Books,North,New,Mobile App,6.77,1,0.0,6.77,4.1,51,2024-12,2024Q4,2024
2024-12-15,Electronics,North,New,In-Store,1095.7,2,0.05,2081.83,4.0,18,2024-12,2024Q4,2024
2024-12-15,Sports,Central,Returning,Online,180.41,2,0.0,360.82,3.5,22,2024-12,2024Q4,2024
2024-12-17,Electronics,East,VIP,Mobile App,634.6,2,0.2,1015.36,4.3,27,2024-12,2024Q4,2024
2024-12-18,Clothing,East,New,Online,153.08,3,0.2,367.39,2.9,36,2024-12,2024Q4,2024
2024-12-18,Electronics,East,Returning,Online,412.02,5,0.0,2060.1,3.3,39,2024-12,2024Q4,2024
2024-12-19,Electronics,West,Returning,Online,110.66,5,0.0,553.3,3.4,27,2024-12,2024Q4,2024
2024-12-21,Home & Garden,West,Returning,In-Store,281.75,3,0.0,845.25,3.0,42,2024-12,2024Q4,2024
2024-12-21,Books,North,New,Online,20.42,3,0.0,61.26,3.0,53,2024-12,2024Q4,2024
2024-12-21,Clothing,West,Returning,Mobile App,70.28,4,0.15,238.95,3.6,35,2024-12,2024Q4,2024
2024-12-21,Home & Garden,West,New,In-Store,60.07,3,0.0,180.21,4.1,61,2024-12,2024Q4,2024
2024-12-21,Home & Garden,South,Returning,Online,439.12,2,0.0,878.24,4.5,20,2024-12,2024Q4,2024
2024-12-22,Clothing,Central,Returning,In-Store,104.38,2,0.05,198.32,3.3,23,2024-12,2024Q4,2024
2024-12-22,Home & Garden,North,Returning,In-Store,59.93,3,0.05,170.8,3.7,24,2024-12,2024Q4,2024
2024-12-23,Home & Garden,West,Returning,In-Store,185.11,4,0.0,740.44,3.6,31,2024-12,2024Q4,2024
2024-12-24,Clothing,West,VIP,In-Store,67.31,1,0.1,60.58,2.5,25,2024-12,2024Q4,2024
2024-12-24,Electronics,North,VIP,Mobile App,277.29,1,0.0,277.29,3.2,54,2024-12,2024Q4,2024
2024-12-24,Home & Garden,South,VIP,In-Store,253.99,1,0.15,215.89,4.4,20,2024-12,2024Q4,2024
2024-12-24,Electronics,West,New,In-Store,250.19,3,0.0,750.57,3.4,41,2024-12,2024Q4,2024
2024-12-25,Electronics,West,Returning,Online,59.55,2,0.2,95.28,3.8,24,2024-12,2024Q4,2024
2024-12-25,Sports,East,New,Online,55.68,1,0.0,55.68,3.3,50,2024-12,2024Q4,2024
2024-12-25,Electronics,West,Returning,Online,616.5,2,0.1,1109.7,3.1,37,2024-12,2024Q4,2024
2024-12-26,Electronics,North,New,Online,1126.37,1,0.15,957.41,3.0,38,2024-12,2024Q4,2024
2024-12-26,Electronics,North,Returning,Online,985.42,2,0.0,1970.84,3.7,26,2024-12,2024Q4,2024
2024-12-26,Clothing,Central,New,Online,130.88,1,0.05,124.34,4.3,35,2024-12,2024Q4,2024
2024-12-28,Books,North,New,In-Store,14.87,2,0.0,29.74,3.3,27,2024-12,2024Q4,2024
2024-12-28,Electronics,South,New,In-Store,177.6,2,0.0,355.2,3.8,32,2024-12,2024Q4,2024
2024-12-28,Sports,North,Returning,Online,148.11,3,0.1,399.9,2.3,42,2024-12,2024Q4,2024
2024-12-28,Electronics,East,New,In-Store,1173.72,3,0.1,3169.04,3.5,35,2024-12,2024Q4,2024
2024-12-28,Home & Garden,North,Returning,Online,204.08,3,0.1,551.02,3.1,54,2024-12,2024Q4,2024
2024-12-29,Electronics,West,Returning,In-Store,667.87,1,0.0,667.87,4.0,47,2024-12,2024Q4,2024
2024-12-29,Clothing,East,VIP,Mobile App,24.49,2,0.0,48.98,5.0,64,2024-12,2024Q4,2024
2024-12-29,Sports,South,Returning,Online,151.54,2,0.15,257.62,3.5,34,2024-12,2024Q4,2024
2024-12-30,Electronics,East,Returning,Online,973.05,1,0.0,973.05,5.0,25,2024-12,2024Q4,2024
2024-12-30,Clothing,North,New,Online,98.54,2,0.0,197.08,3.6,24,2024-12,2024Q4,2024
2024-12-30,Clothing,Central,VIP,Online,137.39,4,0.0,549.56,2.9,18,2024-12,2024Q4,2024
2024-12-30,Clothing,South,New,In-Store,127.55,5,0.0,637.75,3.0,25,2024-12,2024Q4,2024
2024-12-30,Home & Garden,South,VIP,Online,200.12,5,0.1,900.54,4.5,31,2024-12,2024Q4,2024
2024-12-31,Sports,North,Returning,Online,16.65,4,0.0,66.6,4.2,44,2024-12,2024Q4,2024
2024-12-31,Electronics,South,Returning,Online,102.86,4,0.0,411.44,3.9,18,2024-12,2024Q4,2024
2025-01-01,Electronics,East,Returning,Mobile App,617.86,2,0.1,1112.15,3.4,18,2025-01,2025Q1,2025
2025-01-01,Electronics,Central,New,Mobile App,838.8,4,0.0,3355.2,2.7,42,2025-01,2025Q1,2025
2025-01-01,Home & Garden,East,Returning,Online,60.99,4,0.0,243.96,4.7,48,2025-01,2025Q1,2025
2025-01-03,Sports,North,VIP,Online,241.23,2,0.0,482.46,4.7,18,2025-01,2025Q1,2025
2025-01-03,Electronics,West,New,Online,348.49,2,0.1,627.28,3.6,39,2025-01,2025Q1,2025
2025-01-03,Home & Garden,North,New,Online,288.8,5,0.0,1444.0,3.8,46,2025-01,2025Q1,2025
2025-01-04,Books,Central,Returning,In-Store,30.34,3,0.15,77.37,4.2,45,2025-01,2025Q1,2025
2025-01-04,Electronics,South,Returning,Online,116.4,4,0.0,465.6,4.9,43,2025-01,2025Q1,2025
2025-01-05,Clothing,North,Returning,Online,101.55,4,0.15,345.27,3.4,55,2025-01,2025Q1,2025
2025-01-05,Clothing,North,New,Online,174.2,4,0.0,696.8,2.9,27,2025-01,2025Q1,2025
2025-01-05,Books,North,Returning,Online,59.4,4,0.1,213.84,3.7,25,2025-01,2025Q1,2025
2025-01-05,Electronics,West,Returning,Online,1191.0,4,0.1,4287.6,4.9,39,2025-01,2025Q1,2025
2025-01-06,Home & Garden,North,New,In-Store,171.32,4,0.0,685.28,4.8,28,2025-01,2025Q1,2025
2025-01-07,Books,South,New,Online,51.08,3,0.0,153.24,3.2,39,2025-01,2025Q1,2025
2025-01-07,Sports,East,Returning,Online,271.88,3,0.0,815.64,3.2,44,2025-01,2025Q1,2025
2025-01-07,Clothing,West,Returning,Online,164.63,2,0.15,279.87,3.8,43,2025-01,2025Q1,2025
2025-01-07,Electronics,North,New,Online,293.85,2,0.0,587.7,3.7,41,2025-01,2025Q1,2025
2025-01-08,Books,South,Returning,Online,42.81,4,0.2,136.99,4.2,47,2025-01,2025Q1,2025
2025-01-08,Sports,West,Returning,Online,286.1,3,0.0,858.3,4.2,27,2025-01,2025Q1,2025
2025-01-08,Electronics,West,Returning,Online,263.49,5,0.05,1251.58,3.5,54,2025-01,2025Q1,2025
2025-01-08,Sports,South,Returning,Online,147.23,2,0.0,294.46,3.1,22,2025-01,2025Q1,2025
2025-01-09,Clothing,West,Returning,Online,97.4,5,0.2,389.6,5.0,49,2025-01,2025Q1,2025
2025-01-09,Clothing,Central,VIP,Online,165.63,2,0.0,331.26,4.3,48,2025-01,2025Q1,2025
2025-01-10,Electronics,Central,New,In-Store,187.87,1,0.05,178.48,3.5,30,2025-01,2025Q1,2025
2025-01-10,Sports,North,Returning,Online,157.58,1,0.0,157.58,4.3,40,2025-01,2025Q1,2025
2025-01-10,Books,South,New,In-Store,32.32,4,0.0,129.28,4.3,25,2025-01,2025Q1,2025
2025-01-11,Sports,South,Returning,Online,222.71,3,0.05,634.72,3.6,34,2025-01,2025Q1,2025
2025-01-11,Electronics,Central,New,Online,353.55,4,0.0,1414.2,2.4,31,2025-01,2025Q1,2025
2025-01-11,Clothing,South,Returning,Online,106.7,4,0.0,426.8,3.5,50,2025-01,2025Q1,2025
2025-01-12,Books,East,VIP,Mobile App,7.15,3,0.15,18.23,4.9,51,2025-01,2025Q1,2025
2025-01-12,Home & Garden,Central,New,Online,216.24,1,0.05,205.43,3.6,23,2025-01,2025Q1,2025
2025-01-12,Books,North,Returning,In-Store,59.23,4,0.0,236.92,2.8,64,2025-01,2025Q1,2025
2025-01-13,Electronics,Central,New,Online,443.82,4,0.1,1597.75,2.7,40,2025-01,2025Q1,2025
2025-01-13,Clothing,West,New,Online,18.43,5,0.0,92.15,3.4,31,2025-01,2025Q1,2025
2025-01-14,Clothing,North,VIP,Online,105.22,4,0.05,399.84,4.0,60,2025-01,2025Q1,2025
2025-01-14,Sports,East,New,Online,131.7,4,0.0,526.8,3.7,48,2025-01,2025Q1,2025
2025-01-14,Clothing,North,New,In-Store,43.77,3,0.0,131.31,4.5,28,2025-01,2025Q1,2025
2025-01-14,Home & Garden,Central,New,In-Store,102.75,5,0.05,488.06,3.8,29,2025-01,2025Q1,2025
2025-01-15,Electronics,West,New,Mobile App,387.26,2,0.0,774.52,4.4,35,2025-01,2025Q1,2025
2025-01-15,Home & Garden,Central,New,Online,392.63,5,0.1,1766.84,4.8,32,2025-01,2025Q1,2025
2025-01-15,Books,West,New,Online,33.03,2,0.0,66.06,4.5,53,2025-01,2025Q1,2025
2025-01-16,Home & Garden,West,VIP,Online,181.24,5,0.1,815.58,4.4,54,2025-01,2025Q1,2025
2025-01-16,Clothing,East,Returning,Online,181.89,1,0.0,181.89,3.3,28,2025-01,2025Q1,2025
2025-01-17,Electronics,North,VIP,Online,1166.14,2,0.05,2215.67,3.9,34,2025-01,2025Q1,2025
2025-01-18,Electronics,East,Returning,Online,91.79,2,0.0,183.58,3.6,18,2025-01,2025Q1,2025
2025-01-19,Clothing,South,Returning,Online,61.67,3,0.0,185.01,3.6,62,2025-01,2025Q1,2025
2025-01-19,Sports,West,Returning,Mobile App,92.87,1,0.0,92.87,3.5,30,2025-01,2025Q1,2025
2025-01-19,Electronics,East,VIP,Mobile App,159.16,4,0.15,541.14,4.4,51,2025-01,2025Q1,2025
2025-01-20,Home & Garden,South,VIP,Mobile App,413.89,1,0.0,413.89,3.9,28,2025-01,2025Q1,2025
2025-01-20,Clothing,Central,Returning,Online,180.87,5,0.0,904.35,4.8,74,2025-01,2025Q1,2025
2025-01-20,Electronics,Central,Returning,Online,395.98,4,0.0,1583.92,3.1,48,2025-01,2025Q1,2025
2025-01-20,Electronics,North,New,Online,751.28,3,0.0,2253.84,2.6,40,2025-01,2025Q1,2025
2025-01-20,Home & Garden,East,Returning,Online,217.59,2,0.0,435.18,3.4,37,2025-01,2025Q1,2025
2025-01-20,Sports,East,New,Online,43.43,1,0.15,36.92,3.3,44,2025-01,2025Q1,2025
2025-01-20,Clothing,Central,New,Online,199.79,2,0.05,379.6,2.6,29,2025-01,2025Q1,2025
2025-01-21,Electronics,South,VIP,In-Store,1177.52,1,0.0,1177.52,4.3,62,2025-01,2025Q1,2025
2025-01-21,Electronics,Central,New,Online,358.37,3,0.0,1075.11,3.0,55,2025-01,2025Q1,2025
2025-01-21,Electronics,North,New,Online,127.02,4,0.05,482.68,3.7,53,2025-01,2025Q1,2025
2025-01-21,Clothing,East,Returning,In-Store,143.36,1,0.0,143.36,2.5,18,2025-01,2025Q1,2025
2025-01-22,Electronics,North,Returning,In-Store,713.75,1,0.0,713.75,3.4,37,2025-01,2025Q1,2025
2025-01-22,Electronics,Central,Returning,Online,223.93,4,0.0,895.72,3.9,62,2025-01,2025Q1,2025
2025-01-23,Home & Garden,South,Returning,Online,80.4,3,0.0,241.2,4.0,21,2025-01,2025Q1,2025
2025-01-23,Home & Garden,South,Returning,Online,397.74,1,0.15,338.08,3.0,30,2025-01,2025Q1,2025
2025-01-24,Home & Garden,West,Returning,Online,123.72,2,0.0,247.44,4.0,64,2025-01,2025Q1,2025
2025-01-24,Electronics,East,Returning,Online,161.44,1,0.05,153.37,3.3,35,2025-01,2025Q1,2025
2025-01-24,Books,North,New,Online,7.07,3,0.05,20.15,3.8,27,2025-01,2025Q1,2025
2025-01-25,Electronics,Central,New,Online,743.39,1,0.0,743.39,3.0,51,2025-01,2025Q1,2025
2025-01-25,Sports,North,New,Online,24.08,2,0.0,48.16,2.9,28,2025-01,2025Q1,2025
2025-01-25,Clothing,East,New,In-Store,101.78,5,0.0,508.9,4.4,32,2025-01,2025Q1,2025
2025-01-26,Home & Garden,West,Returning,Online,391.08,2,0.0,782.16,2.6,27,2025-01,2025Q1,2025
2025-01-26,Home & Garden,East,New,Online,70.52,1,0.0,70.52,3.6,31,2025-01,2025Q1,2025
2025-01-26,Home & Garden,West,Returning,In-Store,398.23,2,0.1,716.81,3.3,36,2025-01,2025Q1,2025
2025-01-26,Clothing,North,New,Mobile App,137.04,4,0.0,548.16,4.7,30,2025-01,2025Q1,2025
2025-01-27,Clothing,South,Returning,Online,83.04,1,0.1,74.74,3.0,39,2025-01,2025Q1,2025
2025-01-27,Sports,East,New,Mobile App,12.85,4,0.0,51.4,3.5,52,2025-01,2025Q1,2025
2025-01-27,Clothing,East,Returning,Online,35.79,2,0.0,71.58,4.4,18,2025-01,2025Q1,2025
2025-01-27,Electronics,Central,Returning,Online,902.8,5,0.0,4514.0,3.0,51,2025-01,2025Q1,2025
2025-01-28,Clothing,South,New,Online,117.66,2,0.05,223.55,2.8,34,2025-01,2025Q1,2025
2025-01-28,Clothing,East,VIP,Online,17.37,4,0.15,59.06,3.9,41,2025-01,2025Q1,2025
2025-01-28,Electronics,North,New,In-Store,272.34,1,0.05,258.72,3.4,44,2025-01,2025Q1,2025
2025-01-29,Electronics,Central,Returning,In-Store,115.42,1,0.0,115.42,3.0,34,2025-01,2025Q1,2025
2025-01-29,Home & Garden,East,New,Mobile App,417.9,2,0.0,835.8,4.6,45,2025-01,2025Q1,2025
2025-01-29,Home & Garden,West,New,Online,448.1,3,0.0,1344.3,3.5,18,2025-01,2025Q1,2025
2025-01-30,Sports,West,Returning,Online,116.24,4,0.0,464.96,4.1,41,2025-01,2025Q1,2025
2025-01-30,Clothing,South,New,Online,194.24,1,0.0,194.24,3.4,40,2025-01,2025Q1,2025
2025-01-30,Electronics,East,Returning,Mobile App,201.47,5,0.0,1007.35,4.0,33,2025-01,2025Q1,2025
2025-01-30,Home & Garden,Central,New,Online,301.11,4,0.0,1204.44,3.9,18,2025-01,2025Q1,2025
2025-01-31,Clothing,South,New,Mobile App,167.55,4,0.0,670.2,2.9,34,2025-01,2025Q1,2025
2025-01-31,Electronics,South,New,Online,255.3,4,0.0,1021.2,4.1,35,2025-01,2025Q1,2025
2025-01-31,Books,Central,Returning,In-Store,42.57,1,0.1,38.31,2.5,38,2025-01,2025Q1,2025
2025-01-31,Home & Garden,South,Returning,Online,64.6,4,0.05,245.48,3.5,42,2025-01,2025Q1,2025
2025-02-01,Books,East,Returning,In-Store,15.34,1,0.0,15.34,3.4,33,2025-02,2025Q1,2025
2025-02-01,Home & Garden,North,New,Mobile App,402.2,5,0.0,2011.0,3.7,33,2025-02,2025Q1,2025
2025-02-01,Books,South,VIP,Online,6.15,1,0.1,5.54,4.4,40,2025-02,2025Q1,2025
2025-02-02,Books,East,VIP,Online,56.64,1,0.0,56.64,4.7,31,2025-02,2025Q1,2025
2025-02-03,Home & Garden,West,New,Online,255.1,2,0.0,510.2,4.0,30,2025-02,2025Q1,2025
2025-02-04,Electronics,Central,New,In-Store,370.35,4,0.1,1333.26,3.0,31,2025-02,2025Q1,2025
2025-02-04,Clothing,East,Returning,Online,113.04,3,0.15,288.25,2.5,27,2025-02,2025Q1,2025
2025-02-04,Books,Central,New,Online,36.01,4,0.0,144.04,2.7,46,2025-02,2025Q1,2025
2025-02-04,Clothing,West,Returning,Online,58.01,4,0.0,232.04,2.7,24,2025-02,2025Q1,2025
2025-02-04,Sports,South,VIP,Mobile App,123.3,2,0.05,234.27,4.6,48,2025-02,2025Q1,2025
2025-02-04,Home & Garden,East,Returning,Online,419.86,2,0.2,671.78,3.2,47,2025-02,2025Q1,2025
2025-02-04,Electronics,East,New,In-Store,572.17,3,0.0,1716.51,2.6,22,2025-02,2025Q1,2025
2025-02-04,Books,Central,New,Online,7.66,4,0.2,24.51,3.5,48,2025-02,2025Q1,2025
2025-02-05,Sports,Central,VIP,Online,229.8,2,0.05,436.62,5.0,36,2025-02,2025Q1,2025
2025-02-05,Clothing,West,New,In-Store,72.78,1,0.15,61.86,2.7,39,2025-02,2025Q1,2025
2025-02-05,Books,West,VIP,Online,59.46,2,0.0,118.92,5.0,18,2025-02,2025Q1,2025
2025-02-05,Clothing,West,VIP,In-Store,69.14,5,0.15,293.84,3.9,33,2025-02,2025Q1,2025
2025-02-06,Electronics,West,New,In-Store,96.4,5,0.2,385.6,3.5,37,2025-02,2025Q1,2025
2025-02-06,Clothing,South,Returning,Online,158.08,1,0.0,158.08,3.3,23,2025-02,2025Q1,2025
2025-02-06,Books,Central,New,Online,31.67,4,0.15,107.68,4.6,38,2025-02,2025Q1,2025
2025-02-07,Clothing,North,Returning,Online,104.9,4,0.0,419.6,3.9,40,2025-02,2025Q1,2025
2025-02-07,Books,South,New,Online,46.75,5,0.0,233.75,2.7,39,2025-02,2025Q1,2025
2025-02-08,Electronics,West,Returning,Online,884.86,5,0.05,4203.08,3.3,58,2025-02,2025Q1,2025
2025-02-08,Sports,South,Returning,In-Store,219.56,1,0.05,208.58,4.1,48,2025-02,2025Q1,2025
2025-02-08,Clothing,East,Returning,Online,159.91,5,0.0,799.55,3.8,39,2025-02,2025Q1,2025
2025-02-09,Clothing,West,Returning,In-Store,136.1,5,0.0,680.5,3.2,37,2025-02,2025Q1,2025
2025-02-10,Books,North,Returning,In-Store,50.21,1,0.1,45.19,3.1,40,2025-02,2025Q1,2025
2025-02-10,Home & Garden,East,Returning,Online,226.33,4,0.1,814.79,4.4,49,2025-02,2025Q1,2025
2025-02-10,Home & Garden,South,VIP,In-Store,136.11,5,0.2,544.44,4.5,40,2025-02,2025Q1,2025
2025-02-11,Home & Garden,South,Returning,Mobile App,316.78,2,0.0,633.56,3.2,36,2025-02,2025Q1,2025
2025-02-11,Clothing,South,New,Online,16.21,3,0.0,48.63,3.1,18,2025-02,2025Q1,2025
2025-02-12,Home & Garden,North,Returning,In-Store,92.26,5,0.0,461.3,2.1,37,2025-02,2025Q1,2025
2025-02-13,Electronics,West,Returning,Online,338.63,3,0.0,1015.89,3.9,41,2025-02,2025Q1,2025
2025-02-13,Electronics,North,Returning,In-Store,880.59,4,0.0,3522.36,3.0,35,2025-02,2025Q1,2025
2025-02-13,Electronics,East,Returning,In-Store,1142.47,2,0.0,2284.94,4.9,22,2025-02,2025Q1,2025
2025-02-14,Clothing,South,New,In-Store,138.57,3,0.0,415.71,3.7,39,2025-02,2025Q1,2025
2025-02-14,Clothing,West,New,Mobile App,143.54,5,0.0,717.7,2.6,36,2025-02,2025Q1,2025
2025-02-14,Clothing,South,Returning,In-Store,62.86,5,0.0,314.3,5.0,45,2025-02,2025Q1,2025
2025-02-15,Home & Garden,Central,Returning,Mobile App,181.21,5,0.05,860.75,2.8,48,2025-02,2025Q1,2025
2025-02-16,Electronics,West,VIP,In-Store,681.82,2,0.1,1227.28,5.0,58,2025-02,2025Q1,2025
2025-02-17,Home & Garden,North,Returning,Mobile App,479.66,5,0.1,2158.47,3.4,22,2025-02,2025Q1,2025
2025-02-17,Clothing,North,Returning,In-Store,185.76,2,0.0,371.52,2.7,53,2025-02,2025Q1,2025
2025-02-17,Home & Garden,East,VIP,In-Store,498.33,2,0.05,946.83,3.6,32,2025-02,2025Q1,2025
2025-02-18,Electronics,West,Returning,Mobile App,127.32,2,0.0,254.64,3.9,65,2025-02,2025Q1,2025
2025-02-18,Clothing,Central,Returning,Online,96.12,3,0.0,288.36,3.0,50,2025-02,2025Q1,2025
2025-02-18,Electronics,East,Returning,Online,1115.22,3,0.15,2843.81,2.8,40,2025-02,2025Q1,2025
2025-02-19,Clothing,Central,Returning,Mobile App,98.64,5,0.0,493.2,4.9,28,2025-02,2025Q1,2025
2025-02-19,Books,Central,Returning,Online,20.15,1,0.0,20.15,3.8,61,2025-02,2025Q1,2025
2025-02-19,Books,West,Returning,Online,53.49,2,0.0,106.98,3.7,47,2025-02,2025Q1,2025
2025-02-20,Clothing,South,VIP,Online,120.96,3,0.05,344.74,5.0,54,2025-02,2025Q1,2025
2025-02-21,Electronics,Central,Returning,In-Store,277.34,1,0.1,249.61,3.9,58,2025-02,2025Q1,2025
2025-02-21,Electronics,West,New,Mobile App,133.4,4,0.15,453.56,2.4,40,2025-02,2025Q1,2025
2025-02-21,Electronics,South,New,In-Store,106.15,3,0.15,270.68,2.6,41,2025-02,2025Q1,2025
2025-02-21,Sports,Central,New,In-Store,55.98,3,0.0,167.94,5.0,31,2025-02,2025Q1,2025
2025-02-22,Clothing,West,VIP,Mobile App,84.34,3,0.05,240.37,2.9,18,2025-02,2025Q1,2025
2025-02-22,Home & Garden,North,New,Mobile App,51.42,1,0.05,48.85,2.9,35,2025-02,2025Q1,2025
2025-02-22,Books,West,Returning,In-Store,5.54,4,0.0,22.16,3.3,42,2025-02,2025Q1,2025
2025-02-23,Clothing,South,Returning,Online,199.83,2,0.0,399.66,4.6,43,2025-02,2025Q1,2025
2025-02-23,Clothing,South,New,Online,167.59,2,0.0,335.18,3.3,33,2025-02,2025Q1,2025
2025-02-23,Clothing,South,New,In-Store,79.75,1,0.0,79.75,3.7,39,2025-02,2025Q1,2025
2025-02-23,Electronics,Central,VIP,Online,1176.02,3,0.0,3528.06,3.3,33,2025-02,2025Q1,2025
2025-02-23,Clothing,South,VIP,Online,152.75,2,0.0,305.5,3.5,34,2025-02,2025Q1,2025
2025-02-25,Sports,West,Returning,Online,99.82,3,0.05,284.49,3.2,37,2025-02,2025Q1,2025
2025-02-25,Books,North,Returning,Mobile App,22.81,1,0.0,22.81,2.8,45,2025-02,2025Q1,2025
2025-02-25,Electronics,North,New,Online,941.42,5,0.15,4001.03,3.6,35,2025-02,2025Q1,2025
2025-02-25,Books,North,New,In-Store,22.46,2,0.0,44.92,3.5,33,2025-02,2025Q1,2025
2025-02-25,Home & Garden,East,Returning,Online,334.62,5,0.0,1673.1,3.8,18,2025-02,2025Q1,2025
2025-02-27,Clothing,East,New,In-Store,100.86,3,0.05,287.45,4.6,19,2025-02,2025Q1,2025
2025-02-27,Books,North,VIP,Online,55.96,3,0.1,151.09,3.3,27,2025-02,2025Q1,2025
2025-02-28,Electronics,West,New,Mobile App,524.18,1,0.0,524.18,3.0,62,2025-02,2025Q1,2025
2025-02-28,Clothing,North,Returning,In-Store,167.32,4,0.1,602.35,3.8,28,2025-02,2025Q1,2025
2025-03-01,Clothing,Central,Returning,Online,91.81,4,0.0,367.24,5.0,39,2025-03,2025Q1,2025
2025-03-01,Clothing,East,Returning,In-Store,42.96,2,0.0,85.92,3.0,60,2025-03,2025Q1,2025
2025-03-02,Sports,Central,VIP,Online,39.34,5,0.15,167.2,3.6,41,2025-03,2025Q1,2025
2025-03-03,Clothing,West,VIP,In-Store,195.98,3,0.1,529.15,5.0,48,2025-03,2025Q1,2025
2025-03-03,Electronics,South,VIP,Mobile App,973.04,2,0.05,1848.78,3.7,39,2025-03,2025Q1,2025
2025-03-04,Electronics,South,Returning,Mobile App,519.67,3,0.05,1481.06,3.2,27,2025-03,2025Q1,2025
2025-03-04,Clothing,South,Returning,Online,120.55,2,0.0,241.1,4.2,20,2025-03,2025Q1,2025
2025-03-05,Sports,West,Returning,Online,282.47,4,0.0,1129.88,3.6,61,2025-03,2025Q1,2025
2025-03-05,Home & Garden,South,Returning,In-Store,58.03,5,0.1,261.14,4.2,53,2025-03,2025Q1,2025
2025-03-06,Clothing,North,Returning,Online,134.24,3,0.0,402.72,3.6,24,2025-03,2025Q1,2025
2025-03-07,Clothing,South,New,Online,177.0,1,0.0,177.0,2.7,23,2025-03,2025Q1,2025
2025-03-07,Books,East,New,Online,35.96,5,0.0,179.8,3.8,67,2025-03,2025Q1,2025
2025-03-10,Books,Central,New,Mobile App,41.64,3,0.0,124.92,3.7,18,2025-03,2025Q1,2025
2025-03-10,Home & Garden,East,New,Online,44.1,4,0.1,158.76,2.7,26,2025-03,2025Q1,2025
2025-03-10,Electronics,East,Returning,Mobile App,211.92,1,0.0,211.92,3.3,34,2025-03,2025Q1,2025
2025-03-10,Home & Garden,West,Returning,In-Store,285.68,1,0.0,285.68,3.8,31,2025-03,2025Q1,2025
2025-03-10,Clothing,North,New,Online,75.83,4,0.0,303.32,4.2,28,2025-03,2025Q1,2025
2025-03-10,Electronics,South,New,Online,639.76,1,0.1,575.78,4.9,54,2025-03,2025Q1,2025
2025-03-11,Books,South,Returning,In-Store,21.28,2,0.0,42.56,3.8,51,2025-03,2025Q1,2025
2025-03-11,Sports,South,VIP,In-Store,55.29,5,0.0,276.45,3.9,37,2025-03,2025Q1,2025
2025-03-12,Electronics,South,Returning,In-Store,401.23,2,0.2,641.97,3.0,55,2025-03,2025Q1,2025
2025-03-12,Sports,West,New,Mobile App,61.45,2,0.0,122.9,3.6,45,2025-03,2025Q1,2025
2025-03-12,Electronics,West,New,Online,593.71,5,0.1,2671.7,2.9,45,2025-03,2025Q1,2025
2025-03-13,Electronics,West,Returning,Online,113.73,3,0.0,341.19,4.3,61,2025-03,2025Q1,2025
2025-03-13,Clothing,Central,New,Mobile App,189.82,1,0.1,170.84,4.1,27,2025-03,2025Q1,2025
2025-03-14,Home & Garden,North,VIP,Online,200.21,1,0.0,200.21,4.2,48,2025-03,2025Q1,2025
2025-03-15,Sports,East,VIP,Mobile App,126.5,1,0.0,126.5,4.4,49,2025-03,2025Q1,2025
2025-03-15,Sports,East,Returning,Online,74.61,4,0.0,298.44,2.8,41,2025-03,2025Q1,2025
2025-03-15,Home & Garden,North,Returning,Mobile App,369.32,2,0.1,664.78,3.2,18,2025-03,2025Q1,2025
2025-03-16,Home & Garden,North,Returning,In-Store,374.96,5,0.15,1593.58,3.2,20,2025-03,2025Q1,2025
2025-03-16,Home & Garden,East,New,In-Store,142.51,1,0.0,142.51,4.6,39,2025-03,2025Q1,2025
2025-03-16,Books,West,VIP,In-Store,23.22,2,0.2,37.15,4.0,62,2025-03,2025Q1,2025
2025-03-17,Books,East,New,Online,39.89,5,0.0,199.45,3.2,40,2025-03,2025Q1,2025
2025-03-17,Clothing,Central,Returning,Online,116.14,1,0.0,116.14,3.8,26,2025-03,2025Q1,2025
2025-03-17,Electronics,North,VIP,Mobile App,770.82,5,0.0,3854.1,5.0,30,2025-03,2025Q1,2025
2025-03-18,Clothing,South,Returning,Mobile App,75.73,2,0.0,151.46,3.6,29,2025-03,2025Q1,2025
2025-03-18,Home & Garden,South,Returning,Mobile App,418.84,5,0.0,2094.2,1.9,28,2025-03,2025Q1,2025
2025-03-18,Home & Garden,West,Returning,Online,198.13,4,0.1,713.27,4.4,52,2025-03,2025Q1,2025
2025-03-19,Clothing,East,VIP,In-Store,108.36,2,0.0,216.72,4.0,56,2025-03,2025Q1,2025
2025-03-20,Books,West,New,Online,37.65,5,0.0,188.25,3.3,25,2025-03,2025Q1,2025
2025-03-20,Books,South,New,Online,25.81,3,0.0,77.43,3.7,42,2025-03,2025Q1,2025
2025-03-20,Books,South,New,Mobile App,51.86,3,0.0,155.58,3.7,49,2025-03,2025Q1,2025
2025-03-21,Clothing,South,Returning,Online,108.09,3,0.0,324.27,3.9,37,2025-03,2025Q1,2025
2025-03-21,Home & Garden,West,New,Online,114.71,3,0.0,344.13,3.4,41,2025-03,2025Q1,2025
2025-03-22,Electronics,South,Returning,Online,210.65,5,0.0,1053.25,3.8,30,2025-03,2025Q1,2025
2025-03-22,Sports,South,Returning,Online,288.61,4,0.0,1154.44,4.8,18,2025-03,2025Q1,2025
